,",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25"
127,"127,A,0.14763231197771587,0.15041782729805014,0.13370473537604458,0.13788300835654596,0.16016713091922005,0.14623955431754876,0.15041782729805014,0.15041782729805014,0.14066852367688024,0.15041782729805014,0.1392757660167131,0.16295264623955433,0.14345403899721448,0.149025069637883,0.1573816155988858,0.1615598885793872,0.14484679665738162,0.1392757660167131,0.14066852367688024,0.1392757660167131,0.13509749303621169,0.14763231197771587,0.775766016713092,0.903899721448468,0.0"
128,"128,B,0.13509749303621169,0.15459610027855153,0.1392757660167131,0.15459610027855153,0.12952646239554316,0.14345403899721448,0.15598885793871867,0.14345403899721448,0.16295264623955433,0.15459610027855153,0.149025069637883,0.12256267409470752,0.14206128133704735,0.149025069637883,0.14345403899721448,0.1392757660167131,0.1532033426183844,0.14066852367688024,0.1573816155988858,0.13788300835654596,0.14484679665738162,0.14206128133704735,0.7270194986072424,0.8064066852367688,0.0"
129,"129,C,0.149025069637883,0.13788300835654596,0.14066852367688024,0.15181058495821728,0.14066852367688024,0.14484679665738162,0.1392757660167131,0.1615598885793872,0.1532033426183844,0.14206128133704735,0.1309192200557103,0.17688022284122562,0.12952646239554316,0.1573816155988858,0.149025069637883,0.1532033426183844,0.14623955431754876,0.149025069637883,0.13649025069637882,0.14763231197771587,0.14345403899721448,0.14345403899721448,0.7855153203342619,0.7924791086350975,0.0"
130,"130,D,0.14345403899721448,0.14763231197771587,0.14763231197771587,0.16016713091922005,0.13649025069637882,0.12952646239554316,0.14206128133704735,0.15877437325905291,0.16573816155988857,0.149025069637883,0.149025069637883,0.15459610027855153,0.13788300835654596,0.13788300835654596,0.13509749303621169,0.14623955431754876,0.14206128133704735,0.14623955431754876,0.12534818941504178,0.15041782729805014,0.14345403899721448,0.14623955431754876,0.7061281337047354,0.8481894150417827,0.0"
131,"131,E,0.16991643454038996,0.1573816155988858,0.14763231197771587,0.15181058495821728,0.1713091922005571,0.16573816155988857,0.15459610027855153,0.17548746518105848,0.15598885793871867,0.15877437325905291,0.1573816155988858,0.16434540389972144,0.16991643454038996,0.15459610027855153,0.15877437325905291,0.16016713091922005,0.1532033426183844,0.1573816155988858,0.15598885793871867,0.1671309192200557,0.1573816155988858,0.16016713091922005,0.8356545961002786,0.8690807799442897,0.0"
132,"132,F,0.16434540389972144,0.15459610027855153,0.17409470752089137,0.16991643454038996,0.1615598885793872,0.16016713091922005,0.1573816155988858,0.15877437325905291,0.149025069637883,0.15877437325905291,0.15181058495821728,0.1573816155988858,0.18523676880222842,0.1713091922005571,0.1573816155988858,0.16016713091922005,0.16991643454038996,0.149025069637883,0.16852367688022285,0.15598885793871867,0.15459610027855153,0.15459610027855153,0.8955431754874652,0.9289693593314763,0.0"
133,"133,G,0.15459610027855153,0.14066852367688024,0.14206128133704735,0.14763231197771587,0.1532033426183844,0.15877437325905291,0.16434540389972144,0.149025069637883,0.14763231197771587,0.1532033426183844,0.16434540389972144,0.1532033426183844,0.13370473537604458,0.16434540389972144,0.1573816155988858,0.1392757660167131,0.1532033426183844,0.1573816155988858,0.13509749303621169,0.14763231197771587,0.14206128133704735,0.14763231197771587,0.8885793871866295,0.8857938718662952,0.0"
134,"134,H,0.16434540389972144,0.16434540389972144,0.14763231197771587,0.17409470752089137,0.149025069637883,0.15181058495821728,0.14763231197771587,0.14345403899721448,0.1615598885793872,0.15041782729805014,0.14345403899721448,0.14763231197771587,0.15598885793871867,0.16991643454038996,0.15598885793871867,0.1573816155988858,0.15041782729805014,0.15877437325905291,0.1573816155988858,0.15459610027855153,0.14763231197771587,0.149025069637883,0.8231197771587744,0.8593314763231198,0.0"
135,"135,I,0.1573816155988858,0.14484679665738162,0.14763231197771587,0.12674094707520892,0.14484679665738162,0.15598885793871867,0.1615598885793872,0.14066852367688024,0.15181058495821728,0.15459610027855153,0.1392757660167131,0.23676880222841226,0.15459610027855153,0.14763231197771587,0.14484679665738162,0.13788300835654596,0.1392757660167131,0.14623955431754876,0.16016713091922005,0.15598885793871867,0.1392757660167131,0.15181058495821728,0.8871866295264624,0.8774373259052924,0.0"
136,"136,J,0.149025069637883,0.1671309192200557,0.13788300835654596,0.15041782729805014,0.14066852367688024,0.149025069637883,0.15598885793871867,0.16016713091922005,0.1532033426183844,0.149025069637883,0.15877437325905291,0.1532033426183844,0.16852367688022285,0.1532033426183844,0.15041782729805014,0.1532033426183844,0.1532033426183844,0.1532033426183844,0.14066852367688024,0.149025069637883,0.14345403899721448,0.1532033426183844,0.8649025069637883,0.8467966573816156,0.0"
137,"137,K,0.14763231197771587,0.1573816155988858,0.14763231197771587,0.14484679665738162,0.1532033426183844,0.149025069637883,0.149025069637883,0.15598885793871867,0.149025069637883,0.20473537604456823,0.15181058495821728,0.16573816155988857,0.16434540389972144,0.15459610027855153,0.1615598885793872,0.15598885793871867,0.16434540389972144,0.1615598885793872,0.149025069637883,0.14066852367688024,0.15041782729805014,0.16852367688022285,0.924791086350975,0.850974930362117,0.0"
138,"138,L,0.1671309192200557,0.16573816155988857,0.15877437325905291,0.15877437325905291,0.15598885793871867,0.16434540389972144,0.16016713091922005,0.1573816155988858,0.16434540389972144,0.14763231197771587,0.15459610027855153,0.1532033426183844,0.1977715877437326,0.16434540389972144,0.14484679665738162,0.15459610027855153,0.1713091922005571,0.15041782729805014,0.15459610027855153,0.14623955431754876,0.14484679665738162,0.15598885793871867,0.9331476323119777,0.9303621169916435,0.0"
139,"139,M,0.14066852367688024,0.15181058495821728,0.15598885793871867,0.14484679665738162,0.14623955431754876,0.15041782729805014,0.1532033426183844,0.16295264623955433,0.15181058495821728,0.1713091922005571,0.14345403899721448,0.1532033426183844,0.16016713091922005,0.17270194986072424,0.1573816155988858,0.14763231197771587,0.1615598885793872,0.14623955431754876,0.16016713091922005,0.15181058495821728,0.1392757660167131,0.15459610027855153,0.9818941504178273,0.8732590529247911,0.0"
140,"140,N,0.149025069637883,0.15598885793871867,0.14206128133704735,0.1573816155988858,0.16295264623955433,0.149025069637883,0.14484679665738162,0.15041782729805014,0.16295264623955433,0.16016713091922005,0.16852367688022285,0.1615598885793872,0.16434540389972144,0.149025069637883,0.15181058495821728,0.15459610027855153,0.15459610027855153,0.14066852367688024,0.14763231197771587,0.14206128133704735,0.15459610027855153,0.1532033426183844,0.8788300835654597,0.947075208913649,0.0"
141,"141,O,0.14484679665738162,0.1615598885793872,0.16016713091922005,0.1532033426183844,0.15877437325905291,0.15877437325905291,0.16016713091922005,0.1671309192200557,0.1671309192200557,0.16434540389972144,0.15459610027855153,0.1615598885793872,0.1615598885793872,0.16573816155988857,0.15459610027855153,0.15181058495821728,0.1573816155988858,0.1615598885793872,0.14066852367688024,0.15598885793871867,0.15598885793871867,0.16295264623955433,0.9958217270194986,0.9526462395543176,0.0"
142,"142,P,0.14484679665738162,0.1532033426183844,0.16016713091922005,0.15041782729805014,0.15181058495821728,0.16295264623955433,0.1532033426183844,0.15459610027855153,0.16434540389972144,0.1615598885793872,0.16573816155988857,0.1615598885793872,0.16295264623955433,0.16295264623955433,0.15877437325905291,0.15598885793871867,0.1573816155988858,0.14206128133704735,0.15181058495821728,0.1532033426183844,0.1532033426183844,0.1532033426183844,0.9693593314763231,1.0,0.0"
143,"143,Plate information,,,,,,,,,,,,,,,,,,,,,,,,,"
144,"144,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,,"
145,"145,4,1,""""""=""""""""H2061362"""""""""""""",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/22/2023 3:51:22 PM,,,,,,,,,,,,,,"
146,"146,Background information,,,,,,,,,,,,,,,,,,,,,,,,,"
147,"147,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,"
148,"148,4,Jez US LUM 384 (cps),0,4,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,"
149,"149,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,,"
150,"150,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,"
151,"151,A,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,"
152,"152,B,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,"
153,"153,C,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,"
154,"154,D,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,"
155,"155,E,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,"
156,"156,F,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,"
157,"157,G,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,"
158,"158,H,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,"
159,"159,I,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,"
160,"160,J,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,"
161,"161,K,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,"
162,"162,L,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,"
163,"163,M,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,"
164,"164,N,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,"
165,"165,O,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,"
166,"166,P,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,"
167,"167,Plate information,,,,,,,,,,,,,,,,,,,,,,,,,"
168,"168,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,,"
169,"169,4,1,""""""=""""""""H2061362"""""""""""""",14.01,17.61,17.62,48,47.7,18.1,18.21,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/22/2023 3:51:22 PM,,,,,,,,,"
170,"170,Background information,,,,,,,,,,,,,,,,,,,,,,,,,"
171,"171,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,"
172,"172,4,Jez US LUM 384 (cps),0,4,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,"
173,"173,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,,"
174,"174,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,"
175,"175,A,0.13857677902621723,0.14481897627965043,0.1585518102372035,0.14107365792759052,0.149812734082397,0.1523096129837703,0.1585518102372035,0.14731585518102372,0.14731585518102372,0.13982521847690388,0.15980024968789014,0.14232209737827714,0.16853932584269662,0.13607990012484394,0.15980024968789014,0.14357053682896379,0.15480649188514356,0.15480649188514356,0.13857677902621723,0.14856429463171036,0.14731585518102372,0.14606741573033707,0.9375780274656679,0.9088639200998752,0.0"
176,"176,B,0.1585518102372035,0.13358302122347065,0.15480649188514356,0.15106117353308365,0.16354556803995007,0.28963795255930086,0.16354556803995007,0.14232209737827714,0.1585518102372035,0.1523096129837703,0.16729088639200998,0.15355805243445692,0.1560549313358302,0.15980024968789014,0.149812734082397,0.14856429463171036,0.14232209737827714,0.14232209737827714,0.14856429463171036,0.14606741573033707,0.14856429463171036,0.15480649188514356,0.7965043695380774,0.8901373283395755,0.0"
177,"177,C,0.13358302122347065,0.14357053682896379,0.1585518102372035,0.1348314606741573,0.15355805243445692,0.1735330836454432,0.14107365792759052,0.1647940074906367,0.14731585518102372,0.1585518102372035,0.16729088639200998,0.13857677902621723,0.15730337078651685,0.2634207240948814,0.14856429463171036,0.15106117353308365,0.14232209737827714,0.14481897627965043,0.15730337078651685,0.14232209737827714,0.11860174781523096,0.14107365792759052,0.8389513108614233,0.8264669163545568,0.0"
178,"178,D,0.16104868913857678,0.14481897627965043,0.15106117353308365,0.15480649188514356,0.1523096129837703,0.14357053682896379,0.16104868913857678,0.1560549313358302,0.16604244694132334,0.1373283395755306,0.15730337078651685,0.1523096129837703,0.1560549313358302,0.1560549313358302,0.16229712858926343,0.15106117353308365,0.1523096129837703,0.1523096129837703,0.1585518102372035,0.15106117353308365,0.14856429463171036,0.14232209737827714,0.7752808988764045,0.8626716604244694,0.0"
179,"179,E,0.1647940074906367,0.16604244694132334,0.16978776529338327,0.1647940074906367,0.16104868913857678,0.17478152309612985,0.16978776529338327,0.13982521847690388,0.16729088639200998,0.1760299625468165,0.1772784019975031,0.5143570536828964,0.1735330836454432,0.16604244694132334,0.16354556803995007,0.16229712858926343,0.16354556803995007,0.1760299625468165,0.16229712858926343,0.16354556803995007,0.1735330836454432,0.15980024968789014,0.8514357053682896,0.9038701622971286,0.0"
180,"180,F,0.16354556803995007,0.16104868913857678,0.1647940074906367,0.17103620474406991,0.16978776529338327,0.1822721598002497,0.16604244694132334,0.1772784019975031,0.17478152309612985,0.18102372034956304,0.18601747815230962,0.1797752808988764,0.16978776529338327,0.17852684144818975,0.17103620474406991,0.1797752808988764,0.15980024968789014,0.16853932584269662,0.149812734082397,0.16604244694132334,0.1560549313358302,0.16604244694132334,0.9313358302122348,0.9712858926342073,0.0"
181,"181,G,0.15355805243445692,0.1523096129837703,0.16229712858926343,0.16354556803995007,0.1560549313358302,0.15730337078651685,0.16604244694132334,0.15106117353308365,0.15106117353308365,0.1560549313358302,0.16354556803995007,0.1647940074906367,0.16354556803995007,0.16604244694132334,0.1772784019975031,0.16604244694132334,0.1523096129837703,0.15355805243445692,0.149812734082397,0.15980024968789014,0.1523096129837703,0.132334581772784,0.867665418227216,0.9550561797752809,0.0"
182,"182,H,0.17103620474406991,0.16104868913857678,0.14481897627965043,0.16853932584269662,0.16229712858926343,0.16978776529338327,0.15730337078651685,0.16978776529338327,0.1647940074906367,0.15480649188514356,0.16729088639200998,0.1585518102372035,0.16354556803995007,0.15980024968789014,0.15480649188514356,0.15980024968789014,0.14606741573033707,0.15355805243445692,0.16104868913857678,0.14856429463171036,0.14856429463171036,0.1585518102372035,0.8476903870162297,0.9500624219725343,0.0"
183,"183,I,0.1348314606741573,0.15106117353308365,0.18726591760299627,0.16229712858926343,0.1585518102372035,0.14731585518102372,0.16978776529338327,0.15980024968789014,0.1560549313358302,0.16354556803995007,0.15980024968789014,0.16229712858926343,0.16978776529338327,0.1585518102372035,0.16604244694132334,0.16229712858926343,0.14481897627965043,0.17103620474406991,0.14107365792759052,0.14856429463171036,0.14481897627965043,0.1523096129837703,0.8888888888888888,0.8689138576779026,0.0"
184,"184,J,0.14357053682896379,0.13982521847690388,0.14232209737827714,0.14107365792759052,0.15730337078651685,0.16978776529338327,0.16104868913857678,0.15480649188514356,0.1585518102372035,0.1585518102372035,0.16229712858926343,0.15980024968789014,0.16104868913857678,0.16853932584269662,0.14481897627965043,0.1523096129837703,0.16229712858926343,0.1523096129837703,0.14481897627965043,0.14856429463171036,0.149812734082397,0.1585518102372035,0.850187265917603,0.9263420724094882,0.0"
185,"185,K,0.15355805243445692,0.14606741573033707,0.15480649188514356,0.16604244694132334,0.15355805243445692,0.16604244694132334,0.15980024968789014,0.1647940074906367,0.16354556803995007,0.1585518102372035,0.15980024968789014,0.16104868913857678,0.17228464419475656,0.17228464419475656,0.17103620474406991,0.15980024968789014,0.17228464419475656,0.14107365792759052,0.16604244694132334,0.15480649188514356,0.1560549313358302,0.14481897627965043,0.9126092384519351,0.9113607990012484,0.0"
186,"186,L,0.14606741573033707,0.14481897627965043,0.15980024968789014,0.14232209737827714,0.15480649188514356,0.16354556803995007,0.17103620474406991,0.16104868913857678,0.15980024968789014,0.1797752808988764,0.16978776529338327,0.1585518102372035,0.15980024968789014,0.16604244694132334,0.149812734082397,0.15106117353308365,0.1560549313358302,0.14107365792759052,0.16104868913857678,0.14481897627965043,0.14481897627965043,0.15980024968789014,0.9275905118601748,0.951310861423221,0.0"
187,"187,M,0.14856429463171036,0.1585518102372035,0.1735330836454432,0.16354556803995007,0.15355805243445692,0.1760299625468165,0.16604244694132334,0.16978776529338327,0.16104868913857678,0.1523096129837703,0.1735330836454432,0.17103620474406991,0.16978776529338327,0.17103620474406991,0.16604244694132334,0.1585518102372035,0.15480649188514356,0.15730337078651685,0.14107365792759052,0.15730337078651685,0.1523096129837703,0.14731585518102372,0.920099875156055,0.9063670411985019,0.0"
188,"188,N,0.149812734082397,0.14481897627965043,0.15980024968789014,0.14856429463171036,0.16229712858926343,0.1585518102372035,0.16729088639200998,0.15730337078651685,0.16104868913857678,0.17103620474406991,0.16978776529338327,0.15355805243445692,0.16853932584269662,0.14731585518102372,0.1647940074906367,0.1772784019975031,0.16354556803995007,0.1560549313358302,0.15106117353308365,0.1523096129837703,0.16853932584269662,0.14856429463171036,1.0,0.8901373283395755,0.0"
189,"189,O,0.14606741573033707,0.16729088639200998,0.15106117353308365,0.15480649188514356,0.1585518102372035,0.1560549313358302,0.16354556803995007,0.1760299625468165,0.16604244694132334,0.16354556803995007,0.1735330836454432,0.17478152309612985,0.15730337078651685,0.16604244694132334,0.15106117353308365,0.16229712858926343,0.1585518102372035,0.18476903870162298,0.15355805243445692,0.1647940074906367,0.15355805243445692,0.16104868913857678,0.9176029962546817,0.947565543071161,0.0"
190,"190,P,0.15106117353308365,0.15480649188514356,0.1523096129837703,0.1585518102372035,0.1585518102372035,0.16354556803995007,0.16104868913857678,0.16604244694132334,0.16354556803995007,0.15730337078651685,0.15980024968789014,0.16853932584269662,0.16104868913857678,0.16229712858926343,0.1523096129837703,0.1735330836454432,0.16104868913857678,0.16354556803995007,0.14856429463171036,0.16104868913857678,0.16354556803995007,0.149812734082397,0.9001248439450686,0.9875156054931336,0.0"
191,"191,Plate information,,,,,,,,,,,,,,,,,,,,,,,,,"
192,"192,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,,"
193,"193,5,1,""""""=""""""""H2061364"""""""""""""",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/22/2023 3:52:59 PM,,,,,,,,,,,,,,"
194,"194,Background information,,,,,,,,,,,,,,,,,,,,,,,,,"
195,"195,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,"
196,"196,5,Jez US LUM 384 (cps),0,4,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,"
197,"197,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,,"
198,"198,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,"
199,"199,A,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,"
200,"200,B,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,"
201,"201,C,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,"
202,"202,D,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,"
203,"203,E,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,"
204,"204,F,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,"
205,"205,G,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,"
206,"206,H,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,"
207,"207,I,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,"
208,"208,J,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,"
209,"209,K,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,"
210,"210,L,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,"
211,"211,M,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,"
212,"212,N,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,"
213,"213,O,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,"
214,"214,P,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,"
215,"215,Plate information,,,,,,,,,,,,,,,,,,,,,,,,,"
216,"216,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,,"
217,"217,5,1,""""""=""""""""H2061364"""""""""""""",14.01,17.7,17.82,47.7,47.5,18.1,18.21,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/22/2023 3:52:59 PM,,,,,,,,,"
218,"218,Background information,,,,,,,,,,,,,,,,,,,,,,,,,"
219,"219,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,"
220,"220,5,Jez US LUM 384 (cps),0,4,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,"
221,"221,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,,"
222,"222,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,"
223,"223,A,0.11578947368421053,0.12526315789473685,0.1431578947368421,0.12210526315789473,0.12631578947368421,0.12631578947368421,0.12842105263157894,0.13894736842105262,0.12736842105263158,0.14105263157894737,0.12842105263157894,0.13052631578947368,0.12842105263157894,0.13263157894736843,0.13052631578947368,0.13052631578947368,0.12,0.12105263157894737,0.12526315789473685,0.12526315789473685,0.12210526315789473,0.13157894736842105,0.8136842105263158,0.82,0.0"
224,"224,B,0.13052631578947368,0.12842105263157894,0.12842105263157894,0.13894736842105262,0.1368421052631579,0.1336842105263158,0.23789473684210527,0.15052631578947367,0.12842105263157894,0.12105263157894737,0.12421052631578948,0.14,0.12736842105263158,0.1463157894736842,0.12210526315789473,0.12842105263157894,0.12421052631578948,0.1231578947368421,0.1336842105263158,0.13263157894736843,0.12210526315789473,0.13578947368421052,0.74,0.7768421052631579,0.0"
225,"225,C,0.12421052631578948,0.12421052631578948,0.13263157894736843,0.14105263157894737,0.13157894736842105,0.12526315789473685,0.1463157894736842,0.11894736842105263,0.1231578947368421,0.1368421052631579,0.13052631578947368,0.12736842105263158,0.13157894736842105,0.13263157894736843,0.12421052631578948,0.13789473684210526,0.11789473684210526,0.1705263157894737,0.12,0.12842105263157894,0.13473684210526315,0.11894736842105263,0.7421052631578947,0.7663157894736842,0.0"
226,"226,D,0.12736842105263158,0.14842105263157895,0.1231578947368421,0.13052631578947368,0.13263157894736843,0.13473684210526315,0.13263157894736843,0.1336842105263158,0.13052631578947368,0.1336842105263158,0.13789473684210526,0.12947368421052632,0.13578947368421052,0.14105263157894737,0.13578947368421052,0.13473684210526315,0.13789473684210526,0.12947368421052632,0.13157894736842105,0.1368421052631579,0.14,0.12210526315789473,0.76,0.7957894736842105,0.0"
227,"227,E,0.15368421052631578,0.15263157894736842,0.14,0.14526315789473684,0.16526315789473683,0.14526315789473684,0.14526315789473684,0.1568421052631579,0.14526315789473684,0.15052631578947367,0.14526315789473684,0.14421052631578948,0.15368421052631578,0.1463157894736842,0.14947368421052631,0.15052631578947367,0.14105263157894737,0.14947368421052631,0.14,0.15052631578947367,0.13473684210526315,0.13578947368421052,0.8105263157894737,0.8442105263157895,0.0"
228,"228,F,0.15368421052631578,0.1463157894736842,0.14421052631578948,0.14842105263157895,0.13894736842105262,0.15052631578947367,0.15473684210526314,0.14421052631578948,0.16842105263157894,0.15052631578947367,0.1463157894736842,0.1431578947368421,0.15157894736842106,0.17684210526315788,0.15052631578947367,0.15052631578947367,0.13473684210526315,0.14,0.14105263157894737,0.1431578947368421,0.13578947368421052,0.14105263157894737,0.8726315789473684,0.9484210526315789,0.0"
229,"229,G,0.1336842105263158,0.13578947368421052,0.13789473684210526,0.14105263157894737,0.14210526315789473,0.12842105263157894,0.15157894736842106,0.14421052631578948,0.1336842105263158,0.14736842105263157,0.13894736842105262,0.15157894736842106,0.15578947368421053,0.13894736842105262,0.14736842105263157,0.14421052631578948,0.19052631578947368,0.15263157894736842,0.12105263157894737,0.12947368421052632,0.14210526315789473,0.14736842105263157,0.848421052631579,0.891578947368421,0.0"
230,"230,H,0.13789473684210526,0.12947368421052632,0.13052631578947368,0.14842105263157895,0.14526315789473684,0.12526315789473685,0.14210526315789473,0.14947368421052631,0.15263157894736842,0.13157894736842105,0.15052631578947367,0.14842105263157895,0.13894736842105262,0.14,0.14842105263157895,0.14105263157894737,0.13263157894736843,0.13052631578947368,0.1463157894736842,0.13578947368421052,0.13473684210526315,0.13578947368421052,0.82,0.9526315789473684,0.0"
231,"231,I,0.13263157894736843,0.14105263157894737,0.1336842105263158,0.12526315789473685,0.1336842105263158,0.16526315789473683,0.13578947368421052,0.1431578947368421,0.13894736842105262,0.1463157894736842,0.13052631578947368,0.14210526315789473,0.1368421052631579,0.14421052631578948,0.14421052631578948,0.13263157894736843,0.12947368421052632,0.1431578947368421,0.13263157894736843,0.13473684210526315,0.12526315789473685,0.14,0.7905263157894736,0.8789473684210526,0.0"
232,"232,J,0.13052631578947368,0.13578947368421052,0.13578947368421052,0.14736842105263157,0.13473684210526315,0.1368421052631579,0.13789473684210526,0.14526315789473684,0.1368421052631579,0.25157894736842107,0.1368421052631579,0.14526315789473684,0.1231578947368421,0.1463157894736842,0.14736842105263157,0.1336842105263158,0.1368421052631579,0.12526315789473685,0.13894736842105262,0.12,0.1231578947368421,0.12421052631578948,0.8084210526315789,0.88,0.0"
